stagione,player_id,nome_giocatore,squadra_sigla,ruolo_classic,ruolo_mantra,quotazione_iniziale,quotazione_attuale,fvm
2022-23,5847,Bijol,UDI,d,dc,5.0,10.0,33.0
2022-23,5870,Hjulmand,LEC,c,m|c,6.0,10.0,22.0
2022-23,5995,De Ketelaere,MIL,c,t|a,21.0,10.0,12.0
2022-23,6025,Vilhena,SAL,c,e|c,8.0,10.0,21.0
2022-23,6112,Iling Junior,JUV,c,w|a,1.0,10.0,3.0
2022-23,6120,Ochoa,SAL,p,por,2.0,10.0,36.0
2022-23,142,Mario Rui,NAP,d,ds|e,9.0,9.0,27.0
2022-23,181,Vecino,LAZ,c,m|c,6.0,9.0,10.0
2022-23,218,Perin,JUV,p,por,1.0,9.0,4.0
2022-23,505,Bonazzoli,SAL,a,pc,14.0,9.0,8.0
2022-23,513,Acerbi,INT,d,dc,8.0,9.0,22.0
2022-23,581,Faraoni,VER,d,dd|e,13.0,9.0,21.0
2022-23,788,Freuler,ATA,c,m|c,9.0,9.0,0.0
2022-23,2038,Pinamonti,SAS,a,pc,23.0,9.0,25.0
2022-23,2164,Milenkovic,FIO,d,dd|dc,11.0,9.0,16.0
2022-23,2169,Rodriguez R.,TOR,d,ds|dc|e,7.0,9.0,22.0
2022-23,2294,Cerofolini,FIO,p,por,1.0,9.0,1.0
2022-23,2739,RECA,SPE,d,ds|e,5.0,9.0,14.0
2022-23,2766,Zaniolo,ROM,c,w|a,19.0,9.0,0.0
2022-23,2792,Musso,ATA,p,por,13.0,9.0,5.0
2022-23,2825,Bourabia,SPE,c,m|c,4.0,9.0,12.0
2022-23,2857,Traore' Hj.,SAS,c,w|t,18.0,9.0,0.0
2022-23,4530,Kyriakopoulos,BOL,d,ds|e,6.0,9.0,12.0
2022-23,4896,Maldini,SPE,c,t|a,2.0,9.0,2.0
2022-23,4899,Singo,TOR,d,e,14.0,9.0,20.0
2022-23,4904,Mari',MON,d,dc,11.0,9.0,18.0
2022-23,5423,Bove,ROM,c,c,1.0,9.0,5.0
2022-23,5520,Cambiaso,BOL,d,dd|ds|e,9.0,9.0,12.0
2022-23,5676,Success,UDI,a,a,13.0,9.0,21.0
2022-23,5844,Thorstvedt,SAS,c,c|t,9.0,9.0,8.0
2022-23,5885,Dodo',FIO,d,dd|e,14.0,9.0,32.0
2022-23,6119,Solbakken,ROM,a,a,10.0,9.0,8.0
2022-23,49,Masina,UDI,d,ds|dc|e,6.0,8.0,6.0
2022-23,159,Sepe,SAL,p,por,8.0,8.0,1.0
2022-23,226,Izzo,MON,d,dd|dc,3.0,8.0,21.0
2022-23,250,HANDANOVIC,INT,p,por,16.0,8.0,4.0
2022-23,357,Calabria,MIL,d,dd|e,13.0,8.0,38.0
2022-23,779,Cristante,ROM,c,m|c,9.0,8.0,20.0
2022-23,798,Skriniar,INT,d,dc,17.0,8.0,5.0
2022-23,2253,Bandinelli,EMP,c,c,6.0,8.0,10.0
2022-23,2392,Walace,UDI,c,m,7.0,8.0,12.0
2022-23,2625,SORIANO,BOL,c,c|t,12.0,8.0,3.0
2022-23,2847,SERNICOLA,CRE,d,ds|dc|e,3.0,8.0,12.0
2022-23,4359,Piccoli,EMP,a,pc,13.0,8.0,7.0
2022-23,4375,Terzic,FIO,d,ds|e,2.0,8.0,7.0
2022-23,4393,Schouten,BOL,c,m|c,8.0,8.0,14.0
2022-23,4412,RODRIGO BECAO,UDI,d,dc,10.0,8.0,24.0
2022-23,4515,AGUDELO,SPE,c,t|a,9.0,8.0,13.0
2022-23,4897,Pirola,SAL,d,dc,4.0,8.0,12.0
2022-23,4958,Caldirola,MON,d,ds|dc,4.0,8.0,8.0
2022-23,5286,Akpa Akpro,EMP,c,m|c,2.0,8.0,9.0
2022-23,5292,Lammers,SAM,a,pc,15.0,8.0,8.0
2022-23,5329,Makengo,UDI,c,m|c,8.0,8.0,0.0
2022-23,5460,SATRIANO,EMP,a,pc,14.0,8.0,13.0
2022-23,5471,Djuric,VER,a,pc,11.0,8.0,10.0
2022-23,5688,Harroui,SAS,c,m|c,2.0,8.0,10.0
2022-23,5842,Botheim,SAL,a,pc,13.0,8.0,4.0
2022-23,5869,Blin,LEC,c,m|c,2.0,8.0,10.0
2022-23,256,Juan Jesus,NAP,d,ds|dc,7.0,7.0,8.0
2022-23,286,Bonucci,JUV,d,dc,15.0,7.0,10.0
2022-23,322,De Vrij,INT,d,dc,10.0,7.0,12.0
2022-23,333,Cataldi,LAZ,c,m|c,8.0,7.0,12.0
2022-23,509,Consigli,SAS,p,por,11.0,7.0,24.0
2022-23,526,Duncan,FIO,c,m|c,7.0,7.0,7.0
2022-23,643,Defrel,SAS,a,a,8.0,7.0,14.0
2022-23,697,Cuadrado,JUV,c,e|w,15.0,7.0,22.0
2022-23,761,Audero,SAM,p,por,10.0,7.0,5.0
2022-23,787,Djimsiti,ATA,d,dc,7.0,7.0,12.0
2022-23,2008,Linetty,TOR,c,c,5.0,7.0,11.0
2022-23,2144,Coulibaly M.,SAL,c,m|c,7.0,7.0,0.0
2022-23,2188,Marusic,LAZ,d,dd|ds|e,7.0,7.0,18.0
2022-23,2466,Origi,MIL,a,pc,17.0,7.0,12.0
2022-23,2778,Stulac,EMP,c,m|c,7.0,7.0,0.0
2022-23,2839,Sottil,FIO,c,w|a,8.0,7.0,10.0
2022-23,2869,Djidji,TOR,d,dd|ds|dc,5.0,7.0,8.0
2022-23,4178,ASCACIBAR,CRE,c,m|c,6.0,7.0,0.0
2022-23,4331,Ibanez,ROM,d,dc,9.0,7.0,12.0
2022-23,4973,McKennie,JUV,c,c|w,11.0,7.0,0.0
2022-23,4976,Kalulu,MIL,d,dd|dc,14.0,7.0,18.0
2022-23,4992,Gyasi,SPE,c,w|a,10.0,7.0,10.0
2022-23,4994,Vojvoda,TOR,d,e,9.0,7.0,9.0
2022-23,5071,Jese',SAM,a,a,8.0,7.0,7.0
2022-23,5239,Llorente D.,ROM,d,dc,8.0,7.0,10.0
2022-23,5287,ARSLAN,UDI,c,m|c,6.0,7.0,8.0
2022-23,5323,Martinez Quarta,FIO,d,dc,4.0,7.0,13.0
2022-23,5394,Gaich,VER,a,pc,4.0,7.0,21.0
2022-23,5693,Kiwior,SPE,d,dc,6.0,7.0,0.0
2022-23,5705,Galdames,CRE,c,m|c,3.0,7.0,8.0
2022-23,5734,Soule',JUV,a,a,1.0,7.0,7.0
2022-23,5813,Miretti,JUV,c,c|t,2.0,7.0,8.0
2022-23,5863,CASTAGNETTI,CRE,c,m|c,4.0,7.0,5.0
2022-23,5864,BUONAIUTO,CRE,a,a,7.0,7.0,4.0
2022-23,5867,Gendrey,LEC,d,dd|dc,4.0,7.0,10.0
2022-23,5999,Gonzalez J.,LEC,c,c,2.0,7.0,8.0
2022-23,6046,Hien,VER,d,dc,6.0,7.0,18.0
2022-23,6145,Ngonge,VER,a,a,3.0,7.0,18.0
2022-23,27,Grassi,EMP,c,m|c,6.0,6.0,3.0
2022-23,148,Krunic,MIL,c,c|t,7.0,6.0,13.0
2022-23,327,Patric,LAZ,d,dd|dc,5.0,6.0,8.0
2022-23,441,Belotti,ROM,a,pc,16.0,6.0,14.0
2022-23,568,QUAGLIARELLA,SAM,a,pc,10.0,6.0,10.0
2022-23,610,Gollini,NAP,p,por,12.0,6.0,8.0
2022-23,660,Gyomber,SAL,d,dc,4.0,6.0,14.0
2022-23,673,Perisan,EMP,p,por,1.0,6.0,1.0
2022-23,2103,Pellegri,TOR,a,pc,12.0,6.0,12.0
2022-23,2161,Haas,EMP,c,c,3.0,6.0,6.0
2022-23,2318,Rogerio,SAS,d,ds|e,5.0,6.0,15.0
2022-23,2334,LERIS,SAM,c,w,3.0,6.0,9.0
2022-23,2391,EKDAL,SPE,c,m|c,7.0,6.0,12.0
2022-23,2583,Umtiti,LEC,d,dc,7.0,6.0,21.0
2022-23,2789,Meite',CRE,c,m|c,7.0,6.0,7.0
2022-23,2870,Troost-Ekong,SAL,d,dc,5.0,6.0,12.0
2022-23,4329,NIKOLAOU,SPE,d,dc,4.0,6.0,8.0
2022-23,4332,Demiral,ATA,d,dc,13.0,6.0,8.0
2022-23,4342,Duda,VER,c,t,9.0,6.0,13.0
2022-23,4364,Gaetano,NAP,c,c|t,4.0,6.0,5.0
2022-23,4385,Lazaro,TOR,d,e,7.0,6.0,6.0
2022-23,4408,Esposito Sa.,SPE,c,m|c,5.0,6.0,12.0
2022-23,4433,Zortea,SAS,d,dd|ds|e,2.0,6.0,7.0
2022-23,4681,Lopez M.,SAS,c,m|c,9.0,6.0,23.0
2022-23,4719,Ampadu,SPE,d,dc,6.0,6.0,18.0
2022-23,4890,Tameze,VER,c,m|c,14.0,6.0,12.0
2022-23,5298,Pobega,MIL,c,c|t,9.0,6.0,10.0
2022-23,5311,Shomurodov,SPE,a,pc,12.0,6.0,11.0
2022-23,5439,Kallon,VER,a,a,2.0,6.0,3.0
2022-23,5514,Vasquez,CRE,d,ds|dc,6.0,6.0,8.0
2022-23,5532,Bradaric,SAL,d,ds|e,7.0,6.0,17.0
2022-23,5718,Viti,EMP,d,dc,6.0,6.0,0.0
2022-23,5784,Aebischer,BOL,c,c,4.0,6.0,7.0
2022-23,5798,Bohinen,SAL,c,m|c,7.0,6.0,8.0
2022-23,5812,Terracciano F.,VER,c,e|m,1.0,6.0,3.0
2022-23,5834,Marcos Antonio,LAZ,c,m|c,10.0,6.0,8.0
2022-23,5845,Alvarez A.,SAS,a,pc,14.0,6.0,7.0
2022-23,5884,Ranocchia F.,MON,c,m|c,2.0,6.0,6.0
2022-23,6027,Lochoshvili,CRE,d,dc,3.0,6.0,8.0
2022-23,6033,Normann,LEC,c,m|c,6.0,6.0,0.0
2022-23,6047,Ehizibue,UDI,d,dd|e,4.0,6.0,12.0
2022-23,6055,Thiaw,MIL,d,dc,6.0,6.0,16.0
2022-23,90,Lasagna,VER,a,pc,11.0,5.0,10.0
2022-23,160,TATARUSANU,MIL,p,por,1.0,5.0,1.0
2022-23,253,D'Ambrosio,INT,d,dd|ds|dc,8.0,5.0,11.0
2022-23,272,MEDEL,BOL,d,dc,7.0,5.0,6.0
2022-23,468,Paredes,JUV,c,m|c,13.0,5.0,8.0
2022-23,487,De Silvestri,BOL,d,dd|e,9.0,5.0,2.0
2022-23,557,Benassi,CRE,c,c,3.0,5.0,7.0
2022-23,666,Machin,MON,c,c|t,4.0,5.0,8.0
2022-23,1891,Ceccherini,VER,d,dd|dc,6.0,5.0,13.0
2022-23,1895,Ferrari G.,SAS,d,dc,8.0,5.0,11.0
2022-23,2154,Vignato,EMP,c,w|t,3.0,5.0,5.0
2022-23,2653,Lykogiannis,BOL,d,ds|e,4.0,5.0,8.0
2022-23,2784,COLLEY,SAM,d,dc,9.0,5.0,0.0
2022-23,2842,ZANIMACCHIA,CRE,a,w|a,9.0,5.0,0.0
2022-23,2865,AINA,TOR,d,e,5.0,5.0,9.0
2022-23,4260,Winks,SAM,c,m|c,6.0,5.0,8.0
2022-23,4378,Ranieri L.,FIO,d,ds|dc|e,1.0,5.0,1.0
2022-23,4426,Toljan,SAS,d,dd|e,5.0,5.0,12.0
2022-23,4502,Gallo,LEC,d,ds|e,2.0,5.0,8.0
2022-23,4522,Amrabat,FIO,c,m|c,8.0,5.0,14.0
2022-23,4887,Bellanova,INT,d,e,8.0,5.0,2.0
2022-23,4891,Soumaoro,BOL,d,dc,5.0,5.0,12.0
2022-23,5010,Ismajli,EMP,d,dc,3.0,5.0,9.0
2022-23,5017,Ballo-Toure',MIL,d,ds|e,2.0,5.0,3.0
2022-23,5316,Amione,SAM,d,ds|dc,2.0,5.0,9.0
2022-23,5457,Maleh,LEC,c,c,3.0,5.0,8.0
2022-23,5494,Di Mariano,LEC,a,a,5.0,5.0,0.0
2022-23,5529,Henry,VER,a,pc,18.0,5.0,1.0
2022-23,5674,Basic,LAZ,c,c,5.0,5.0,6.0
2022-23,5678,Holm,SPE,d,dd|e,2.0,5.0,8.0
2022-23,5714,Gondo,CRE,a,pc,5.0,5.0,0.0
2022-23,5735,Volpato,ROM,c,t,1.0,5.0,1.0
2022-23,5831,Gatti,JUV,d,dc,5.0,5.0,16.0
2022-23,5838,Birindelli,MON,d,dd|ds|e,3.0,5.0,7.0
2022-23,5848,Ebosele,UDI,d,dd|e,2.0,5.0,4.0
2022-23,5856,Sambia,SAL,d,dd|e,7.0,5.0,8.0
2022-23,5879,Vignato S.,MON,c,t|a,1.0,5.0,1.0
2022-23,6010,Fazzini,EMP,c,c|t,1.0,5.0,8.0
2022-23,6042,Lucumi',BOL,d,dc,9.0,5.0,17.0
2022-23,45,Ferrari A.,CRE,d,dd|dc,5.0,4.0,5.0
2022-23,238,RINCON,SAM,c,m,6.0,4.0,6.0
2022-23,261,RANOCCHIA,MON,d,dc,6.0,4.0,0.0
2022-23,315,Zaza,TOR,a,pc,5.0,4.0,0.0
2022-23,600,Verre,SAM,c,c|t,7.0,4.0,0.0
2022-23,640,CHIRICHES,CRE,d,dc,5.0,4.0,8.0
2022-23,729,Pereira P.,MON,d,dd|e,4.0,4.0,0.0
2022-23,1889,CORDAZ,INT,p,por,1.0,4.0,1.0
2022-23,1995,Djuricic,SAM,c,w|t,13.0,4.0,10.0
2022-23,2181,Palomino,ATA,d,dc,10.0,4.0,10.0
2022-23,2192,Bonifazi,BOL,d,dc,4.0,4.0,4.0
2022-23,2263,Lazzari,LAZ,d,dd|e,10.0,4.0,12.0
2022-23,2280,NUYTINCK,SAM,d,dc,7.0,4.0,11.0
2022-23,2758,Gunter,SAM,d,dc,5.0,4.0,8.0
2022-23,2769,Magnani,VER,d,dc,3.0,4.0,8.0
2022-23,4143,Ndombele',NAP,c,c|t,11.0,4.0,14.0
2022-23,4285,Arthur Melo,JUV,c,m|c,5.0,4.0,0.0
2022-23,4323,Zeegelaar,UDI,d,ds|e,2.0,4.0,4.0
2022-23,4349,Nicolussi Caviglia,SAL,c,m|c,3.0,4.0,6.0
2022-23,4407,Igor,FIO,d,ds|dc,9.0,4.0,15.0
2022-23,4475,Majer,LEC,c,c|t,4.0,4.0,0.0
2022-23,4493,Dawidowicz,VER,d,dc,4.0,4.0,8.0
2022-23,4498,Henderson L.,EMP,c,c|t,8.0,4.0,6.0
2022-23,4657,Celik,ROM,d,dd|e,7.0,4.0,6.0
2022-23,4701,Cuisance,SAM,c,c|t,4.0,4.0,6.0
2022-23,4884,Carles Perez,ROM,c,w|a,4.0,4.0,0.0
2022-23,4885,Villar,SAM,c,m|c,7.0,4.0,0.0
2022-23,5005,ZOET,SPE,p,por,1.0,4.0,1.0
2022-23,5450,Stojanovic,EMP,d,dd|e,7.0,4.0,4.0
2022-23,5475,AMIAN,SPE,d,dd|dc,6.0,4.0,9.0
2022-23,5554,Daniliuc,SAL,d,dd|dc,7.0,4.0,12.0
2022-23,5690,Strelec,SPE,a,pc,6.0,4.0,0.0
2022-23,5776,Ceide,SAS,c,w|a,2.0,4.0,2.0
2022-23,5793,Kasius,BOL,d,dd|e,2.0,4.0,0.0
2022-23,5806,Seck,TOR,a,w|a,3.0,4.0,6.0
2022-23,5841,Svilar,ROM,p,por,1.0,4.0,1.0
2022-23,5857,Pickel,CRE,c,m,4.0,4.0,7.0
2022-23,5886,Bistrovic,LEC,c,c|t,5.0,4.0,0.0
2022-23,6002,Aiwu,CRE,d,dc,5.0,4.0,4.0
2022-23,6117,Tahirovic,ROM,c,c,1.0,4.0,3.0
2022-23,6153,Wisniewski,SPE,d,dc,3.0,4.0,8.0
2022-23,244,GHIGLIONE,CRE,d,dd|e,5.0,3.0,7.0
2022-23,294,Rugani,JUV,d,dc,5.0,3.0,5.0
2022-23,358,De Sciglio,JUV,d,dd|ds|e,6.0,3.0,10.0
2022-23,612,BIANCHETTI,CRE,d,dd|dc,4.0,3.0,7.0
2022-23,662,Alex Sandro,JUV,d,ds|e,8.0,3.0,13.0
2022-23,1843,RADU I.,CRE,p,por,5.0,3.0,0.0
2022-23,1868,MURRU,SAM,d,ds|e,5.0,3.0,4.0
2022-23,1898,Sampirisi,MON,d,dd|dc|e,3.0,3.0,0.0
2022-23,1976,Mazzitelli,MON,c,m|c,3.0,3.0,0.0
2022-23,2011,MIGUEL VELOSO,VER,c,m|c,6.0,3.0,7.0
2022-23,2104,Bereszynski,NAP,d,dd|e,6.0,3.0,3.0
2022-23,2130,Hateboer,ATA,d,e,9.0,3.0,1.0
2022-23,2174,Venuti,FIO,d,dd|ds|e,3.0,3.0,4.0
2022-23,2184,Gravillon,TOR,d,dd|dc,5.0,3.0,12.0
2022-23,2195,Ounas,NAP,a,a,4.0,3.0,0.0
2022-23,2300,Leverbe,SAM,d,dc,4.0,3.0,0.0
2022-23,2312,Hristov,SPE,d,dc,3.0,3.0,0.0
2022-23,2355,Marlon,MON,d,dc,7.0,3.0,9.0
2022-23,2409,RIBERY,SAL,a,a,5.0,3.0,0.0
2022-23,2530,IBRAHIMOVIC,MIL,a,pc,13.0,3.0,9.0
2022-23,2633,Kjaer,MIL,d,dc,5.0,3.0,23.0
2022-23,2728,Pellegrini Lu.,LAZ,d,ds|e,7.0,3.0,7.0
2022-23,2745,Calabresi,LEC,d,dd|dc,3.0,3.0,0.0
2022-23,4374,Walukiewicz,EMP,d,dc,4.0,3.0,2.0
2022-23,4376,Zurkowski,SPE,c,c,8.0,3.0,8.0
2022-23,4432,Okoli,ATA,d,dc,5.0,3.0,2.0
2022-23,4501,Obiang,SAS,c,m|c,2.0,3.0,10.0
2022-23,4758,Benkovic,UDI,d,dc,4.0,3.0,0.0
2022-23,4921,ASKILDSEN,LEC,c,c,3.0,3.0,4.0
2022-23,4934,Lovato,SAL,d,dc,6.0,3.0,5.0
2022-23,4946,Frabotta,LEC,d,ds|e,4.0,3.0,0.0
2022-23,4975,Escalante,CRE,c,m|c,4.0,3.0,0.0
2022-23,4979,Ayhan,SAS,d,dd|dc,5.0,3.0,0.0
2022-23,4982,Erlic,SAS,d,dc,9.0,3.0,14.0
2022-23,5397,Kovalenko,SPE,c,c|t,7.0,3.0,5.0
2022-23,5479,Ceccaroni,LEC,d,ds|dc,5.0,3.0,4.0
2022-23,5486,Crnigoj,SAL,c,c,5.0,3.0,6.0
2022-23,5673,Antiste,SAS,a,a,3.0,3.0,0.0
2022-23,5728,AFENA-GYAN,CRE,a,a,8.0,3.0,6.0
2022-23,5764,Coppola D.,VER,d,dc,2.0,3.0,8.0
2022-23,5772,Pyyhtia,BOL,c,c|t,1.0,3.0,1.0
2022-23,5804,Cacace,EMP,d,ds|e,3.0,3.0,3.0
2022-23,5860,Ravanelli,CRE,d,dc,3.0,3.0,0.0
2022-23,5881,Gytkjaer,MON,a,pc,4.0,3.0,6.0
2022-23,5891,Quagliata,CRE,d,ds|e,3.0,3.0,3.0
2022-23,6021,Abankwah,UDI,d,dc|dd,1.0,3.0,1.0
2022-23,6023,Guessand A.,UDI,d,dc,1.0,3.0,1.0
2022-23,6024,Sulemana I.,VER,c,m|c,1.0,3.0,4.0
2022-23,6039,Cabal,VER,d,ds|dc,3.0,3.0,2.0
2022-23,6058,Camara Ma.,ROM,c,m|c,7.0,3.0,3.0
2022-23,6162,Abildgaard,VER,c,m,3.0,3.0,4.0
2022-23,42,SARR M.,CRE,p,por,1.0,2.0,1.0
2022-23,52,Oikonomou,SAM,d,dc,2.0,2.0,2.0
2022-23,73,Gagliolo,SAL,d,ds|dc,2.0,2.0,0.0
2022-23,118,RADOVANOVIC,SAL,d,dc,5.0,2.0,0.0
2022-23,139,Dermaku,LEC,d,dc,4.0,2.0,2.0
2022-23,144,Tonelli,EMP,d,dc,1.0,2.0,1.0
2022-23,259,MURILLO,SAM,d,dc,3.0,2.0,4.0
2022-23,434,Jajalo,UDI,c,m|c,3.0,2.0,0.0
2022-23,472,Destro,EMP,a,pc,18.0,2.0,8.0
2022-23,510,Pegolo,SAS,p,por,1.0,2.0,1.0
2022-23,770,Pezzella Giu.,LEC,d,ds|e,6.0,2.0,5.0
2022-23,801,Gagliardini,INT,c,m|c,8.0,2.0,4.0
2022-23,1998,Pjaca,EMP,a,a,9.0,2.0,4.0
2022-23,2016,Fazio,SAL,d,dc,6.0,2.0,5.0
2022-23,2180,Karsdorp,ROM,d,dd|e,10.0,2.0,3.0
2022-23,2252,Marchizza,SAS,d,ds|dc,2.0,2.0,4.0
2022-23,2274,Valoti,MON,c,c|t,5.0,2.0,6.0
2022-23,2279,ROMAGNA,SAS,d,dc,1.0,2.0,1.0
2022-23,2446,Donati,MON,d,dd|dc,4.0,2.0,5.0
2022-23,2639,BAKAYOKO,MIL,c,m,2.0,2.0,2.0
2022-23,2668,Retsos,VER,d,dd|ds|dc,1.0,2.0,0.0
2022-23,2746,Dijks,BOL,d,ds|e,3.0,2.0,0.0
2022-23,4401,Gabbia,MIL,d,dc,1.0,2.0,2.0
2022-23,4500,Di Carmine,CRE,a,pc,1.0,2.0,0.0
2022-23,4960,TUIA,LEC,d,dc,3.0,2.0,4.0
2022-23,4977,RAVAGLIA,SAM,p,por,1.0,2.0,3.0
2022-23,4983,FERRER,SPE,d,dd|ds|e,3.0,2.0,3.0
2022-23,4988,Maggiore,SAL,c,c|t,10.0,2.0,8.0
2022-23,5313,Dest,MIL,d,dd|ds|e,5.0,2.0,5.0
2022-23,5354,Ruggeri,ATA,d,ds|e,1.0,2.0,8.0
2022-23,5399,Antov,MON,d,dc,1.0,2.0,1.0
2022-23,5603,Pongracic,LEC,d,dc,6.0,2.0,3.0
2022-23,5686,Soppy,ATA,d,dd|e,7.0,2.0,4.0
2022-23,5719,Asllani,INT,c,m|c,8.0,2.0,4.0
2022-23,5747,Tressoldi,SAS,d,dc,3.0,2.0,12.0
2022-23,5750,Ostigard,NAP,d,dc,7.0,2.0,6.0
2022-23,5788,Sabiri,SAM,c,t|a,15.0,2.0,4.0
2022-23,5814,Cisse',ATA,a,pc,2.0,2.0,0.0
2022-23,5833,Gila,LAZ,d,dc,4.0,2.0,2.0
2022-23,5843,Valencia D.,SAL,a,a,2.0,2.0,1.0
2022-23,5846,Bayeye,TOR,d,e,1.0,2.0,1.0
2022-23,5865,Strizzolo,CRE,a,a,2.0,2.0,0.0
2022-23,5998,Zerbin,NAP,c,w|a,1.0,2.0,3.0
2022-23,6005,Ilkhan,SAM,c,c|t,3.0,2.0,3.0
2022-23,6013,Barbieri,JUV,d,dd|ds|e,1.0,2.0,1.0
2022-23,6028,Bronn,SAL,d,dd|dc,5.0,2.0,6.0
2022-23,6064,Hendry,CRE,d,dc,4.0,2.0,0.0
2022-23,6131,Paoletti,SAM,c,m,1.0,2.0,1.0
2022-23,6135,Turk,SAM,p,por,1.0,2.0,1.0
2022-23,6142,Cipot,SPE,c,c|w|t,1.0,2.0,2.0
2022-23,6157,Malagrida,SAM,c,w|t|a,1.0,2.0,1.0
2022-23,11,CONTI,SAM,d,dd|e,3.0,1.0,1.0
2022-23,21,D'Alessandro,MON,c,e|w,1.0,1.0,1.0
2022-23,41,Mirante,MIL,p,por,1.0,1.0,1.0
2022-23,50,Mbaye,BOL,d,dd|ds|e,1.0,1.0,0.0
2022-23,58,Diawara,ROM,c,m|c,2.0,1.0,0.0
2022-23,76,Romagnoli S.,LEC,d,dc,3.0,1.0,4.0
2022-23,84,MARRONE,MON,d,dc,4.0,1.0,1.0
2022-23,173,CAPEZZI,SAL,c,m|c,1.0,1.0,0.0
2022-23,217,Lamanna,MON,p,por,1.0,1.0,1.0
2022-23,220,Ujkani,EMP,p,por,1.0,1.0,1.0
2022-23,316,Berisha,TOR,p,por,11.0,1.0,1.0
2022-23,318,Marchetti,SPE,p,por,1.0,1.0,1.0
2022-23,329,RADU,LAZ,d,ds|dc,2.0,1.0,1.0
2022-23,360,Paletta,MON,d,dc,2.0,1.0,0.0
2022-23,454,Capradossi,SPE,d,dc,2.0,1.0,0.0
2022-23,464,Florenzi,MIL,d,dd|e,7.0,1.0,2.0
2022-23,511,Perilli,VER,p,por,1.0,1.0,1.0
2022-23,543,Padelli,UDI,p,por,1.0,1.0,1.0
2022-23,630,SALA,SPE,d,e|c,5.0,1.0,3.0
2022-23,633,Fares,LAZ,d,ds|e,2.0,1.0,1.0
2022-23,694,Baez,CRE,c,e|w,4.0,1.0,0.0
2022-23,799,BARDI,BOL,p,por,1.0,1.0,1.0
2022-23,1839,EDERA,TOR,a,w|a,2.0,1.0,0.0
2022-23,1847,CALDARA,SPE,d,dc,6.0,1.0,8.0
2022-23,1851,Molina S.,MON,c,e,4.0,1.0,0.0
2022-23,1901,BARBERIS,MON,c,m|c,7.0,1.0,1.0
2022-23,1930,Pinsoglio,JUV,p,por,1.0,1.0,1.0
2022-23,1947,Fiorillo,SAL,p,por,1.0,1.0,1.0
2022-23,2064,Veseli,SAL,d,dd|ds|dc,1.0,1.0,0.0
2022-23,2127,Satalino,SAS,p,por,1.0,1.0,0.0
2022-23,2178,Cragno,MON,p,por,11.0,1.0,1.0
2022-23,2179,Sirigu,FIO,p,por,1.0,1.0,1.0
2022-23,2208,Jaroszynski,SAL,d,ds|dc|e,1.0,1.0,0.0
2022-23,2286,Crociata,EMP,c,c|t,1.0,1.0,0.0
2022-23,2297,Rossi F.,ATA,p,por,1.0,1.0,1.0
2022-23,2453,Nastasic,FIO,d,dc,1.0,1.0,0.0
2022-23,2722,Ravaglia F.,BOL,p,por,1.0,1.0,1.0
2022-23,2737,Bettella,MON,d,dc,1.0,1.0,0.0
2022-23,2742,Valzania,CRE,c,m|c,2.0,1.0,0.0
2022-23,2790,Rosati,FIO,p,por,1.0,1.0,0.0
2022-23,2804,Scozzarella,MON,c,m|c,1.0,1.0,0.0
2022-23,2826,Pussetto,SAM,a,w|a,5.0,1.0,1.0
2022-23,2835,Kingsley,BOL,c,m|c,1.0,1.0,0.0
2022-23,2845,Contini,SAM,p,por,1.0,1.0,0.0
2022-23,2855,Vieira,TOR,c,m|c,4.0,1.0,4.0
2022-23,4351,Brancolini,LEC,p,por,1.0,1.0,1.0
2022-23,4411,Agoume,INT,c,m|c,2.0,1.0,0.0
2022-23,4438,Cassandro,LEC,d,dd|ds|e,1.0,1.0,1.0
2022-23,4468,Bleve,LEC,p,por,1.0,1.0,1.0
2022-23,4491,Berardi A.,VER,p,por,1.0,1.0,1.0
2022-23,4495,Kumbulla,ROM,d,dc,4.0,1.0,4.0
2022-23,4518,RUSSO A.,SAS,p,por,1.0,1.0,1.0
2022-23,4519,Cetin,LEC,d,dc,5.0,1.0,0.0
2022-23,4521,Muldur,SAS,d,dd|e,5.0,1.0,2.0
2022-23,4525,Gemello,TOR,p,por,1.0,1.0,1.0
2022-23,4725,Demme,NAP,c,m,4.0,1.0,2.0
2022-23,4870,Adopo,TOR,d,dc,1.0,1.0,4.0
2022-23,4925,Carboni A.,MON,d,ds|dc,5.0,1.0,0.0
2022-23,4938,Moro,LAZ,a,a,1.0,1.0,1.0
2022-23,4943,Horvath,TOR,c,t|a,1.0,1.0,0.0
2022-23,4945,Calafiori,ROM,d,ds|e,2.0,1.0,0.0
2022-23,4985,Vignali,SPE,d,dd|e,1.0,1.0,0.0
2022-23,4987,Bartolomei,CRE,c,c,1.0,1.0,0.0
2022-23,5304,Boer,ROM,p,por,1.0,1.0,1.0
2022-23,5312,Leo' Sena,SPE,c,m|c,1.0,1.0,0.0
2022-23,5333,Gasparini,UDI,p,por,1.0,1.0,0.0
2022-23,5378,Oddei,SAS,a,a,1.0,1.0,0.0
2022-23,5391,Kokorin,FIO,a,pc,1.0,1.0,0.0
2022-23,5395,Braaf,VER,a,w|a,1.0,1.0,6.0
2022-23,5420,DARBOE,ROM,c,m|c,1.0,1.0,1.0
2022-23,5424,Amey,BOL,d,dd|dc,1.0,1.0,1.0
2022-23,5425,Urbanski,BOL,c,t,1.0,1.0,1.0
