stagione_target,player_id,nome_giocatore,ruolo,squadra_giocatore_target,squadra_giocatore_n1,cambio_squadra,presenze_cumulate_carriera_n1,fantamedia_target,gol_target,assist_target,bonus_netti_target,presenze_target,voto_medio_target,presenze_titolare_target,fantamedia_lag1,gol_lag1,assist_lag1,bonus_netti_lag1,presenze_lag1,voto_medio_lag1,minuti_totali_lag1,xg_totale_lag1,xa_totale_lag1,shots_totali_lag1,presenze_titolare_lag1,ammonizioni_totali_lag1,espulsioni_totali_lag1,rigori_segnati_totali_lag1,rigori_sbagliati_totali_lag1,rigori_parati_totali_lag1,fantamedia_ma3,gol_ma3,assist_ma3,bonus_netti_ma3,presenze_ma3,voto_medio_ma3,minuti_totali_ma3,xg_totale_ma3,xa_totale_ma3,shots_totali_ma3,presenze_titolare_ma3,ammonizioni_totali_ma3,espulsioni_totali_ma3,rigori_segnati_totali_ma3,rigori_sbagliati_totali_ma3,rigori_parati_totali_ma3,fantamedia_std3,fantamedia_trend3,gol_std3,gol_trend3,assist_std3,assist_trend3,bonus_netti_std3,bonus_netti_trend3,presenze_std3,presenze_trend3,voto_medio_std3,voto_medio_trend3,minuti_totali_std3,minuti_totali_trend3,xg_totale_std3,xg_totale_trend3,xa_totale_std3,xa_totale_trend3,shots_totali_std3,shots_totali_trend3,presenze_titolare_std3,presenze_titolare_trend3,ammonizioni_totali_std3,ammonizioni_totali_trend3,espulsioni_totali_std3,espulsioni_totali_trend3,rigori_segnati_totali_std3,rigori_segnati_totali_trend3,rigori_sbagliati_totali_std3,rigori_sbagliati_totali_trend3,rigori_parati_totali_std3,rigori_parati_totali_trend3,fantamedia_career_mean,gol_career_mean,assist_career_mean,bonus_netti_career_mean,presenze_career_mean,voto_medio_career_mean,minuti_totali_career_mean,xg_totale_career_mean,xa_totale_career_mean,shots_totali_career_mean,presenze_titolare_career_mean,ammonizioni_totali_career_mean,espulsioni_totali_career_mean,rigori_segnati_totali_career_mean,rigori_sbagliati_totali_career_mean,rigori_parati_totali_career_mean,eta_n1,squadra_in_champions_n1,squadra_in_champions_target,squadra_punti_finali_n1,squadra_posizione_finale_n1,squadra_nuova_punti_finali_n1,squadra_nuova_posizione_finale_n1,quotazione_iniziale_n1,quotazione_attuale_n1,fvm_n1,quotazione_iniziale_target,infortuni_n1_count,infortuni_n1_giorni_totali,infortuni_career_count,altezza_m,nazionalita,piede_dominante,titolarita_forum,media_voto_forum,salute_forum,bonus_forum,consiglio_esperti_forum,totale_forum
2016-17,146,Croce,centrocampista,Empoli,Empoli,0.0,1.0,6.185714285714286,1.0,0.0,1.0,35.0,6.1571428571428575,32.0,5.981481481481482,0.0,1.0,-0.5,27.0,6.0,1788.0,0.7761713089421391,1.9683713652193546,12.0,19.0,3.0,0.0,0.0,0.0,0.0,5.981481481481482,0.0,1.0,-0.5,27.0,6.0,1788.0,0.7761713089421391,1.9683713652193546,12.0,19.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.981481481481482,0.0,1.0,-0.5,27.0,6.0,1788.0,0.7761713089421391,1.9683713652193546,12.0,19.0,3.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,43.0,12.0,,,6.0,9.0,,5.0,2.0,77.0,2.0,1.73,Italy,right,,,,,,
2016-17,147,Diousse',centrocampista,Empoli,Empoli,0.0,1.0,5.590909090909091,0.0,0.0,-6.5,33.0,5.787878787878788,26.0,5.7,0.0,0.0,-2.0,15.0,5.833333333333333,825.0,0.07988989911973476,0.045773500576615334,5.0,9.0,2.0,1.0,0.0,0.0,0.0,5.7,0.0,0.0,-2.0,15.0,5.833333333333333,825.0,0.07988989911973476,0.045773500576615334,5.0,9.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,0.0,0.0,-2.0,15.0,5.833333333333333,825.0,0.07988989911973476,0.045773500576615334,5.0,9.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,43.0,12.0,,,1.0,2.0,,5.0,0.0,0,0.0,1.75,Senegal,left,,,,,,
2016-17,150,Saponara,centrocampista,Fiorentina,Empoli,1.0,1.0,6.277777777777778,4.0,3.0,12.5,27.0,5.814814814814815,22.0,6.742424242424242,5.0,9.0,17.0,33.0,6.2272727272727275,2649.0,7.370629022829235,6.132140745408833,70.0,32.0,6.0,1.0,0.0,1.0,0.0,6.742424242424242,5.0,9.0,17.0,33.0,6.2272727272727275,2649.0,7.370629022829235,6.132140745408833,70.0,32.0,6.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.742424242424242,5.0,9.0,17.0,33.0,6.2272727272727275,2649.0,7.370629022829235,6.132140745408833,70.0,32.0,6.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,43.0,12.0,61.0,5.0,21.0,19.0,,17.0,0.0,0,0.0,1.83,Italy,right,,,,,,
2017-18,150,Saponara,centrocampista,Fiorentina,Fiorentina,0.0,2.0,6.1875,0.0,4.0,2.5,16.0,6.03125,10.0,6.277777777777778,4.0,3.0,12.5,27.0,5.814814814814815,1952.0,4.969210058450699,2.0959357991814613,46.0,22.0,5.0,0.0,0.0,0.0,0.0,6.51010101010101,4.5,6.0,14.75,30.0,6.021043771043772,2300.5,6.169919540639967,4.114038272295147,58.0,27.0,5.5,0.5,0.0,0.5,0.0,0.23232323232323226,-0.46464646464646453,0.5,-1.0,3.0,-6.0,2.25,-4.5,3.0,-6.0,0.20622895622895632,-0.41245791245791263,348.5,-697.0,1.2007094821892679,-2.4014189643785357,2.018102473113686,-4.036204946227372,12.0,-24.0,5.0,-10.0,0.5,-1.0,0.5,-1.0,0.0,0.0,0.5,-1.0,0.0,0.0,6.51010101010101,4.5,6.0,14.75,30.0,6.021043771043772,2300.5,6.169919540639967,4.114038272295147,58.0,27.0,5.5,0.5,0.0,0.5,0.0,24.0,0.0,0.0,59.0,8.0,,,17.0,11.0,,12.0,0.0,0,0.0,1.83,Italy,right,,,,,,
2018-19,150,Saponara,centrocampista,Sampdoria,Fiorentina,1.0,3.0,6.523809523809524,2.0,4.0,8.5,21.0,6.119047619047619,11.0,6.1875,0.0,4.0,2.5,16.0,6.03125,902.0,0.9374719029292464,3.753986081108451,21.0,10.0,3.0,0.0,0.0,0.0,0.0,6.40256734006734,3.0,5.333333333333333,10.666666666666666,25.333333333333332,6.024445847362514,1834.3333333333333,4.425770328069727,3.994020875232915,45.666666666666664,21.333333333333332,4.666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.24312487168784302,-0.2774621212121211,2.160246899469287,-2.5,2.6246692913372702,-2.5,6.059886320899281,-7.25,7.039570693980958,-8.5,0.16845395959949105,-0.09801136363636376,718.0465784953569,-873.5,2.6542886916268653,-3.216578559949994,1.656492301779145,-1.189077332150191,20.005554784164875,-24.5,8.993825042154695,-11.0,1.247219128924647,-1.5,0.4714045207910317,-0.5,0.0,0.0,0.4714045207910317,-0.5,0.0,0.0,6.40256734006734,3.0,5.333333333333333,10.666666666666666,25.333333333333332,6.024445847362514,1834.3333333333333,4.425770328069727,3.994020875232915,45.666666666666664,21.333333333333332,4.666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,25.0,0.0,0.0,57.0,8.0,54.0,9.0,12.0,8.0,,10.0,0.0,0,0.0,1.83,Italy,right,,,,,,
2019-20,150,Saponara,centrocampista,Lecce,Sampdoria,1.0,4.0,6.46875,2.0,3.0,7.5,16.0,6.0,13.0,6.523809523809524,2.0,4.0,8.5,21.0,6.119047619047619,905.0,1.7827931977808475,2.3619108963757753,24.0,11.0,3.0,0.0,0.0,0.0,0.0,6.3296957671957665,2.0,3.6666666666666665,7.833333333333333,21.333333333333332,5.988370811287478,1253.0,2.563158386386931,2.7372775922218957,30.333333333333332,14.333333333333334,3.6666666666666665,0.0,0.0,0.0,0.0,0.14212115059613048,0.12301587301587302,1.632993161855452,-1.0,0.4714045207910317,0.5,4.109609335312651,-2.0,4.496912521077347,-3.0,0.1278498296474473,0.15211640211640187,494.26915744359366,-523.5,1.7359830086271077,-1.5932084303349257,0.7270753292529222,0.132987548597157,11.145502331533658,-11.0,5.436502143433364,-5.5,0.9428090415820634,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.432877886002887,2.75,5.0,10.125,24.25,6.048096290283791,1602.0,3.765026045497507,3.58599338051863,40.25,18.75,4.25,0.25,0.0,0.25,0.0,26.0,0.0,0.0,50.0,9.0,,,10.0,10.0,,10.0,0.0,0,0.0,1.83,Italy,right,,,,,,
2020-21,150,Saponara,centrocampista,Spezia,Lecce,1.0,5.0,6.8125,2.0,0.0,5.0,8.0,6.1875,5.0,6.46875,2.0,3.0,7.5,16.0,6.0,1130.0,1.9467616844922304,2.924258792772889,31.0,13.0,3.0,0.0,0.0,0.0,0.0,6.393353174603175,1.3333333333333333,3.6666666666666665,6.166666666666667,17.666666666666668,6.0500992063492065,979.0,1.5556755950674415,3.013385256752372,25.333333333333332,11.333333333333334,3.0,0.0,0.0,0.0,0.0,0.14728551617224436,0.140625,0.9428090415820634,1.0,0.4714045207910317,-0.5,2.6246692913372702,2.5,2.3570226039551585,0.0,0.05039545836166157,-0.015625,106.78014796768171,114.0,0.4422316662026646,0.504644890781492,0.5717959863000338,-0.4148636441677809,4.189935029992178,5.0,1.247219128924647,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44005230880231,2.6,4.6,9.6,22.6,6.038477032227033,1507.6,3.4013731732964514,3.453646462969482,38.4,17.6,4.0,0.2,0.0,0.2,0.0,27.0,0.0,0.0,35.0,18.0,,,10.0,8.0,,7.0,4.0,34.0,4.0,1.83,Italy,right,,,,,,
2021-22,150,Saponara,centrocampista,Fiorentina,Spezia,1.0,6.0,6.791666666666667,3.0,3.0,11.5,24.0,6.3125,13.0,6.8125,2.0,0.0,5.0,8.0,6.1875,444.0,1.1849266961216927,0.7230107113718987,10.0,5.0,0.0,1.0,0.0,0.0,0.0,6.601686507936509,2.0,2.3333333333333335,7.0,15.0,6.10218253968254,826.3333333333334,1.6381605261315901,2.0030601335068545,21.666666666666668,9.666666666666666,2.0,0.3333333333333333,0.0,0.0,0.0,0.15075285319032586,0.14434523809523814,0.0,0.0,1.699673171197595,-2.0,1.4719601443879744,-1.75,5.354126134736337,-6.5,0.07746993256093107,0.03422619047619069,285.5291384235397,-230.5,0.3274009719571052,-0.29893325082957745,0.9337928683516455,-0.8194500925019383,8.73053390247253,-7.0,3.39934634239519,-3.0,1.4142135623730951,-1.5,0.4714045207910317,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.502126924001924,2.5,3.8333333333333335,8.833333333333334,20.166666666666668,6.063314193522527,1330.3333333333333,3.0319654271006584,2.9985405043698847,33.666666666666664,15.5,3.3333333333333335,0.3333333333333333,0.0,0.16666666666666666,0.0,28.0,0.0,0.0,38.0,15.0,39.0,13.0,7.0,7.0,,8.0,2.0,60.0,6.0,1.83,Italy,right,,,,,,
2022-23,150,Saponara,centrocampista,Fiorentina,Fiorentina,0.0,7.0,6.604166666666667,4.0,3.0,13.0,24.0,6.0625,14.0,6.791666666666667,3.0,3.0,11.5,24.0,6.3125,1278.0,1.8271919153630733,3.0783209651708603,37.0,13.0,1.0,0.0,0.0,0.0,0.0,6.690972222222222,2.3333333333333335,2.0,8.0,16.0,6.166666666666667,950.6666666666666,1.6529600986589987,2.2418634897718825,26.0,10.333333333333334,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.15736484991145366,0.16145833333333348,0.4714045207910317,0.5,1.4142135623730951,0.0,2.6770630673681683,2.0,6.531972647421808,4.0,0.12842529172852035,0.15625,363.3266054422965,74.0,0.3345301997731406,-0.05978488456457853,1.0758311856671594,0.07703108619898558,11.575836902790225,3.0,3.7712361663282534,0.0,1.247219128924647,-1.0,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.543489744382602,2.5714285714285716,3.7142857142857144,9.214285714285714,20.714285714285715,6.098912165876452,1322.857142857143,2.8598549254238605,3.0099377130557383,34.142857142857146,15.142857142857142,3.0,0.2857142857142857,0.0,0.14285714285714285,0.0,29.0,0.0,0.0,59.0,8.0,,,8.0,18.0,,11.0,4.0,38.0,10.0,1.83,Italy,right,,,,,,
2023-24,150,Saponara,centrocampista,Verona,Fiorentina,1.0,8.0,6.0,0.0,0.0,0.0,10.0,6.0,3.0,6.604166666666667,4.0,3.0,13.0,24.0,6.0625,1199.0,3.788430626504123,3.0325667643919587,37.0,14.0,4.0,0.0,0.0,0.0,0.0,6.736111111111112,3.0,2.0,9.833333333333334,18.666666666666668,6.1875,973.6666666666666,2.2668497459962964,2.277966146978239,28.0,10.666666666666666,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.09368567752244465,-0.10416666666666652,0.816496580927726,1.0,1.4142135623730951,1.5,3.4721111093332766,4.0,7.542472332656507,8.0,0.10206207261596575,-0.0625,375.9169530036595,377.5,1.1074091188917867,1.3017519651912153,1.0996781852777073,1.15477802651003,12.727922061357855,13.5,4.027681991198191,4.5,1.699673171197595,2.0,0.4714045207910317,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.551074359668109,2.75,3.625,9.6875,21.125,6.0943606451418955,1307.375,2.9759268880588934,3.012766344472766,34.5,15.0,3.125,0.25,0.0,0.125,0.0,30.0,0.0,0.0,53.0,8.0,31.0,17.0,11.0,12.0,8.5,11.0,2.0,14.0,12.0,1.83,Italy,right,,,,,,
2016-17,152,Zielinski,centrocampista,Napoli,Empoli,1.0,1.0,6.897058823529412,5.0,6.0,19.0,34.0,6.338235294117647,18.0,6.685714285714286,5.0,4.0,15.5,35.0,6.242857142857143,3040.0,4.424126064404845,2.9705365113914013,64.0,35.0,5.0,1.0,0.0,0.0,0.0,6.685714285714286,5.0,4.0,15.5,35.0,6.242857142857143,3040.0,4.424126064404845,2.9705365113914013,64.0,35.0,5.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.685714285714286,5.0,4.0,15.5,35.0,6.242857142857143,3040.0,4.424126064404845,2.9705365113914013,64.0,35.0,5.0,1.0,0.0,0.0,0.0,21.0,0.0,1.0,43.0,12.0,79.0,2.0,9.0,15.0,,9.0,0.0,0,0.0,1.8,Poland,,,,,,,
2017-18,152,Zielinski,centrocampista,Napoli,Napoli,0.0,2.0,6.444444444444445,4.0,1.0,11.5,36.0,6.125,14.0,6.897058823529412,5.0,6.0,19.0,34.0,6.338235294117647,1851.0,1.4662819039076567,3.345994770526886,31.0,18.0,4.0,0.0,0.0,0.0,0.0,6.791386554621849,5.0,5.0,17.25,34.5,6.290546218487394,2445.5,2.945203984156251,3.1582656409591436,47.5,26.5,4.5,0.5,0.0,0.0,0.0,0.1056722689075631,0.2113445378151262,0.0,0.0,1.0,2.0,1.75,3.5,0.5,-1.0,0.04768907563025193,0.09537815126050386,594.5,-1189.0,1.4789220802485943,-2.9578441604971886,0.18772912956774235,0.3754582591354847,16.5,-33.0,8.5,-17.0,0.5,-1.0,0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.791386554621849,5.0,5.0,17.25,34.5,6.290546218487394,2445.5,2.945203984156251,3.1582656409591436,47.5,26.5,4.5,0.5,0.0,0.0,0.0,22.0,1.0,1.0,83.0,3.0,,,9.0,16.0,,17.0,0.0,0,0.0,1.8,Poland,,,,,,,
2018-19,152,Zielinski,centrocampista,Napoli,Napoli,0.0,3.0,6.625,6.0,2.0,17.0,36.0,6.152777777777778,33.0,6.444444444444445,4.0,1.0,11.5,36.0,6.125,1637.0,2.7391035882756114,3.104618079960346,38.0,14.0,3.0,0.0,0.0,0.0,0.0,6.6757391845627145,4.666666666666667,3.6666666666666665,15.333333333333334,35.0,6.235364145658263,2176.0,2.8765038521960378,3.140383120626211,44.333333333333336,22.333333333333332,4.0,0.3333333333333333,0.0,0.0,0.0,0.18491362131340447,-0.12063492063492065,0.4714045207910317,-0.5,2.0548046676563256,-1.5,3.0641293851417055,-2.0,0.816496580927726,0.5,0.08721403334948125,-0.05892857142857144,617.1553019027436,-701.5,1.2114370650432436,-0.8425112380646169,0.15535245881250248,0.06704078428447247,14.197026292697903,-13.0,9.104333522498443,-10.5,0.816496580927726,-1.0,0.4714045207910317,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.6757391845627145,4.666666666666667,3.6666666666666665,15.333333333333334,35.0,6.235364145658263,2176.0,2.8765038521960378,3.140383120626211,44.333333333333336,22.333333333333332,4.0,0.3333333333333333,0.0,0.0,0.0,23.0,1.0,1.0,88.0,2.0,,,17.0,18.0,,14.0,0.0,0,0.0,1.8,Poland,,,,,,,
2019-20,152,Zielinski,centrocampista,Napoli,Napoli,0.0,4.0,6.180555555555555,2.0,3.0,7.0,36.0,5.986111111111111,32.0,6.625,6.0,2.0,17.0,36.0,6.152777777777778,2895.0,5.675858104601502,5.6522768177092075,80.0,33.0,6.0,0.0,0.0,0.0,0.0,6.655501089324619,5.0,3.0,15.833333333333334,35.333333333333336,6.205337690631808,2127.6666666666665,3.2937478655949235,4.03429655606548,49.666666666666664,21.666666666666668,4.333333333333333,0.0,0.0,0.0,0.0,0.18603347615614588,-0.13602941176470607,0.816496580927726,0.5,2.160246899469287,-2.0,3.1710495984067415,-1.0,0.9428090415820634,1.0,0.09465456845385148,-0.09272875816993453,549.5751894771897,522.0,1.7627356869620403,2.104788100346923,1.1483207368410457,1.1531410235911608,21.63844315615664,24.5,8.178562764256865,7.5,1.247219128924647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.663054388422036,5.0,3.25,15.75,35.25,6.214717553688142,2355.75,3.576342415297404,3.7683565448969603,53.25,25.0,4.5,0.25,0.0,0.0,0.0,24.0,1.0,1.0,79.0,2.0,,,14.0,17.0,,17.0,0.0,0,0.0,1.8,Poland,,,,,,,
2020-21,152,Zielinski,centrocampista,Napoli,Napoli,0.0,5.0,7.277777777777778,8.0,9.0,32.0,36.0,6.388888888888889,32.0,6.180555555555555,2.0,3.0,7.0,36.0,5.986111111111111,2934.0,4.020673490129411,4.058090052567422,78.0,32.0,4.0,0.0,0.0,0.0,0.0,6.416666666666667,4.0,2.0,11.833333333333334,36.0,6.087962962962963,2488.6666666666665,4.145211727668841,4.271661650078992,65.33333333333333,26.333333333333332,4.333333333333333,0.0,0.0,0.0,0.0,0.18250373467062067,-0.13194444444444464,1.632993161855452,-1.0,0.816496580927726,1.0,4.089281382128433,-2.25,0.0,0.0,0.07290748031492433,-0.06944444444444464,602.4297100538415,648.5,1.2021547603497091,0.6407849509268999,1.0509839457875536,0.4767359863035381,19.344824171395878,20.0,8.73053390247253,9.0,1.247219128924647,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56655462184874,4.4,3.2,14.0,35.4,6.168996265172735,2471.4,3.6652086302638054,3.8263032464310527,58.2,26.4,4.4,0.2,0.0,0.0,0.0,25.0,1.0,0.0,59.0,7.0,,,17.0,12.0,,12.0,0.0,0,0.0,1.8,Poland,,,,,,,
2021-22,152,Zielinski,centrocampista,Napoli,Napoli,0.0,6.0,6.779411764705882,6.0,5.0,22.5,34.0,6.117647058823529,26.0,7.277777777777778,8.0,9.0,32.0,36.0,6.388888888888889,2581.0,4.938674632459879,5.9738557785749435,60.0,32.0,2.0,0.0,0.0,0.0,0.0,6.694444444444444,5.333333333333333,4.666666666666667,18.666666666666668,36.0,6.1759259259259265,2803.3333333333335,4.878402075730264,5.228074216283858,72.66666666666667,32.333333333333336,4.0,0.0,0.0,0.0,0.0,0.45062256888495655,0.32638888888888884,2.494438257849294,1.0,3.0912061651652345,3.5,10.274023338281628,7.5,0.0,0.0,0.16524600275532206,0.1180555555555558,158.01757989399644,-157.0,0.6770689835939047,-0.36859173607081175,0.8376556430611594,0.160789480432868,8.993825042154695,-10.0,0.4714045207910317,-0.5,1.632993161855452,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.685091814503579,5.0,4.166666666666667,17.0,35.5,6.205645035792095,2489.6666666666665,3.877452963963151,4.1842286684550345,58.5,27.333333333333332,4.0,0.16666666666666666,0.0,0.0,0.0,26.0,0.0,0.0,76.0,3.0,,,12.0,26.0,,24.0,0.0,0,0.0,1.8,Poland,,,,,,,
2022-23,152,Zielinski,centrocampista,Napoli,Napoli,0.0,7.0,6.716216216216216,3.0,8.0,15.5,37.0,6.297297297297297,27.0,6.779411764705882,6.0,5.0,22.5,34.0,6.117647058823529,2114.0,3.2195579186081886,4.047316421754658,43.0,26.0,1.0,0.0,0.0,0.0,0.0,6.745915032679737,5.333333333333333,5.666666666666667,20.5,35.333333333333336,6.16421568627451,2543.0,4.059635347065826,4.693087417632341,60.333333333333336,30.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.44856487789905514,0.29942810457516345,2.494438257849294,2.0,2.494438257849294,1.0,10.303721010715822,7.75,0.9428090415820634,-1.0,0.16769806670502113,0.06576797385620914,335.840239796643,-410.0,0.7023669927148763,-0.4005577857606113,0.9056506734843268,-0.005386815406382084,14.29063407348401,-17.5,2.8284271247461903,-3.0,1.247219128924647,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.698566093103908,5.142857142857143,4.285714285714286,17.785714285714285,35.285714285714285,6.193073896225157,2436.0,3.7834679574838708,4.164669776069267,56.285714285714285,27.142857142857142,3.5714285714285716,0.14285714285714285,0.0,0.0,0.0,27.0,0.0,1.0,76.0,3.0,,,24.0,20.0,,19.0,4.0,36.0,4.0,1.8,Poland,,,,,,,
2023-24,152,Zielinski,centrocampista,Napoli,Napoli,0.0,8.0,6.333333333333333,2.0,2.0,10.5,27.0,5.944444444444445,23.0,6.716216216216216,3.0,8.0,15.5,37.0,6.297297297297297,2324.0,2.871987667866051,8.54276185669005,53.0,27.0,3.0,0.0,0.0,0.0,0.0,6.924468586233292,5.666666666666667,7.333333333333333,23.333333333333332,35.666666666666664,6.267944415003239,2339.6666666666665,3.6767400729780397,6.18797801900655,52.0,28.333333333333332,2.0,0.0,0.0,0.0,0.0,0.25115593822642146,-0.28078078078078095,2.0548046676563256,-2.5,1.699673171197595,-0.5,6.761820925033598,-8.25,1.247219128924647,0.5,0.1126624053489838,-0.04579579579579596,190.97352928845632,-128.5,0.9035339484901147,-1.0333434822969139,1.8414928120062357,1.2844530390575528,6.97614984548545,-3.5,2.6246692913372702,-2.5,0.816496580927726,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.700772358492947,4.875,4.75,17.5,35.5,6.206101821359175,2422.0,3.669532921281643,4.711931286146864,55.875,27.125,3.5,0.125,0.0,0.0,0.0,28.0,1.0,1.0,87.0,1.0,,,19.0,20.0,30.5,20.0,1.0,2.0,5.0,1.8,Poland,,,,,,,
2024-25,152,Zielinski,centrocampista,Inter,Napoli,1.0,9.0,6.325,0.0,1.0,7.0,20.0,5.975,8.0,6.333333333333333,2.0,2.0,10.5,27.0,5.944444444444445,1979.0,2.7691213600337505,3.8941668095067143,30.0,23.0,1.0,0.0,1.0,0.0,0.0,6.609653771418476,3.6666666666666665,5.0,16.166666666666668,32.666666666666664,6.11979626685509,2139.0,2.9535556488359966,5.494748362650474,42.0,25.333333333333332,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.19708400529537629,-0.2230392156862746,1.699673171197595,-2.0,2.449489742783178,-1.5,4.9216076867444665,-6.0,4.189935029992179,-3.5,0.14405959013077754,-0.08660130718954218,141.9506956657839,-67.5,0.19272307414998488,-0.22521827928721905,2.156177697658278,-0.07657480612397194,9.41629792788369,-6.5,1.699673171197595,-1.5,0.9428090415820634,0.0,0.0,0.0,0.4714045207910317,0.5,0.0,0.0,0.0,0.0,6.659945800141879,4.555555555555555,4.444444444444445,16.72222222222222,34.55555555555556,6.17702877947976,2372.777777777778,3.5694871922540994,4.621068566520181,53.0,26.666666666666668,3.2222222222222223,0.1111111111111111,0.1111111111111111,0.0,0.0,29.0,1.0,1.0,52.0,10.0,93.0,1.0,20.0,11.0,15.0,11.0,5.0,62.0,10.0,1.8,Poland,,,,,,,
2025-26,152,Zielinski,centrocampista,Inter,Inter,0.0,10.0,6.8,5.0,2.0,16.5,30.0,6.25,22.0,6.325,0.0,1.0,7.0,20.0,5.975,947.0,2.6944100074470043,0.618134144693613,17.0,8.0,0.0,0.0,2.0,0.0,0.0,6.458183183183183,1.6666666666666667,3.6666666666666665,11.0,28.0,6.0722472472472475,1750.0,2.778506345115602,4.3516876036301255,33.333333333333336,19.333333333333332,1.3333333333333333,0.0,1.0,0.0,0.0,0.1824886219526773,-0.1956081081081078,1.247219128924647,-1.5,3.091206165165235,-3.5,3.488074922742725,-4.25,6.97614984548545,-8.5,0.15962258458517017,-0.16114864864864886,585.0145297340913,-688.5,0.07279887741220334,-0.08878883020952344,3.251351006502472,-3.962313855998218,14.884742374510738,-18.0,8.178562764256865,-9.5,1.247219128924647,-1.5,0.0,0.0,0.816496580927726,1.0,0.0,0.0,0.0,0.0,6.6264512201276915,4.1,4.1,15.75,33.1,6.156825901531784,2230.2,3.4819794737733902,4.220775124337524,49.4,24.8,2.9,0.1,0.3,0.0,0.0,30.0,1.0,1.0,78.0,2.0,,,11.0,9.0,8.0,4.0,5.0,141.0,15.0,1.8,Poland,,,,,,,
2016-17,153,Maccarone,attaccante,Empoli,Empoli,0.0,1.0,6.178571428571429,3.0,2.0,14.5,28.0,5.660714285714286,17.0,7.271428571428571,12.0,3.0,40.5,35.0,6.114285714285714,2779.0,9.982053903862834,3.9287323094904423,81.0,35.0,3.0,0.0,1.0,0.0,0.0,7.271428571428571,12.0,3.0,40.5,35.0,6.114285714285714,2779.0,9.982053903862834,3.9287323094904423,81.0,35.0,3.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.271428571428571,12.0,3.0,40.5,35.0,6.114285714285714,2779.0,9.982053903862834,3.9287323094904423,81.0,35.0,3.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,43.0,12.0,,,21.0,24.0,,15.0,0.0,0,0.0,1.8,Italy,right,,,,,,
2016-17,154,Mchedlidze,attaccante,Empoli,Empoli,0.0,1.0,6.964285714285714,6.0,0.0,13.0,14.0,6.035714285714286,11.0,5.3125,0.0,0.0,-1.5,8.0,5.5,300.0,0.6399458050727844,0.17402580380439758,12.0,2.0,1.0,1.0,0.0,0.0,0.0,5.3125,0.0,0.0,-1.5,8.0,5.5,300.0,0.6399458050727844,0.17402580380439758,12.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3125,0.0,0.0,-1.5,8.0,5.5,300.0,0.6399458050727844,0.17402580380439758,12.0,2.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,43.0,12.0,,,10.0,2.0,,3.0,3.0,141.0,3.0,1.92,Georgia,left,,,,,,
